condition,cadence,gait_cycle_duration,gait_speed,step_duration,stride_length,trial_number,feedback,delay,amplitude,pink_noise,side,participant,condition_order,condition_labels,pretest_cadence,pretest_gait_cycle_duration,pretest_gait_speed,pretest_step_duration,pretest_stride_length,cadence_delta,gait_cycle_duration_delta,gait_speed_delta,step_duration_delta,stride_length_delta,cadence_delta_no_trend,gait_speed_delta_no_trend,slength_delta_no_trend,cv_cadence,cv_gait_cycle_duration,cv_gait_speed,cv_step_duration,cv_stride_length,pretest_cv_cadence,pretest_cv_gait_cycle_duration,pretest_cv_gait_speed,pretest_cv_step_duration,pretest_cv_stride_length,cv_cadence_delta,cv_gait_cycle_duration_delta,cv_gait_speed_delta,cv_step_duration_delta,cv_stride_length_delta,cv_cadence_delta_no_trend
Post,120.3963881,0.996875,1.221638295,0.498006466,1.215896398,3,0,0,0,0,total,18,9,Post-Test,118.8167972,1.010253493,1.156836555,0.505095563,1.166683447,1.329434029,-1.324270865,5.601633184,-1.403515927,4.218192302,-2.286954841,-3.933039145,-1.3759494,0.01956272,0.019420577,0.030609434,0.021887164,0.016351669,0.017081739,0.017088809,0.030700678,0.019171785,0.02020249,14.52417334,13.64499785,-0.29720408,14.16341452,-19.06112068,18.76883978
Post,110.9484167,1.081889205,1.455769,0.541228693,1.573931896,1,0,0,0,0,total,19,9,Post-Test,105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,4.95198808,-4.711218377,13.42653617,-4.622948577,8.093728779,1.33559921,3.891863838,2.499587077,0.011251061,0.011230132,0.023072633,0.016108871,0.020570443,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,-19.42175774,-20.188133,-21.01415089,-4.787542241,7.099904305,-14.24837953
Post,111.2628295,1.078741776,1.484100904,0.539350329,1.599491728,2,0,0,0,0,total,19,9,Post-Test,105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,5.249407812,-4.98843223,15.6340222,-4.953959889,9.849114482,1.633018943,6.09934987,4.25497278,0.015108867,0.015064516,0.024244933,0.019997716,0.014097117,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,8.207212226,7.062601523,-17.00095002,18.19771168,-26.60343379,13.38059043
Post,110.9152875,1.082066761,1.474966381,0.540767045,1.594715663,3,0,0,0,0,total,19,9,Post-Test,105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,4.920649413,-4.695579904,14.92230399,-4.704301664,9.521106214,1.304260544,5.387631663,3.926964512,0.009066996,0.009051294,0.020225554,0.012434146,0.017153393,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,-35.06367086,-35.67300252,-30.76071741,-26.50722693,-10.69094872,-29.89029265
Post,116.8164866,1.027376302,1.321285231,0.513476563,1.355676112,1,0,0,0,0,total,20,9,Post-Test,116.383074,1.031499804,1.282290069,0.515347712,1.319976137,0.372401718,-0.399757904,3.041056228,-0.363084824,2.70459248,-3.243987152,-6.493616101,-2.889549222,0.01127387,0.011320123,0.023116921,0.016061434,0.019217137,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,-33.70075195,-35.07787598,-41.1110103,-12.96944709,-39.24480282,-28.52737374
Post,117.7824276,1.018960337,1.354915468,0.509465144,1.3780865,2,0,0,0,0,total,20,9,Post-Test,116.383074,1.031499804,1.282290069,0.515347712,1.319976137,1.202368625,-1.215653842,5.663726231,-1.141475589,4.40237984,-2.414020245,-3.870946097,-1.191761862,0.016158079,0.016716442,0.025166896,0.015510123,0.013925044,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,-4.977750526,-4.129405593,-35.88882017,-15.95678316,-55.97581503,0.195627681
Post,117.2583244,1.023541667,1.364955835,0.513020833,1.395243664,3,0,0,0,0,total,20,9,Post-Test,116.383074,1.031499804,1.282290069,0.515347712,1.319976137,0.752042661,-0.771511247,6.44672902,-0.45151638,5.70218849,-2.864346209,-3.087943309,0.108046788,0.01009551,0.010167936,0.015559712,0.013659148,0.013678266,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,-40.6304382,-41.68579245,-60.36255349,-25.98648398,-56.75600648,-35.45705999
Post,109.9554186,1.091508152,1.270599786,0.546059783,1.38444684,1,0,0,0,0,total,21,9,Post-Test,106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,2.955889845,-2.875830922,2.333007482,-2.784812861,-0.621896734,-0.660499025,-7.201664847,-6.216038436,0.011984021,0.012012324,0.024009686,0.01632109,0.02424854,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,-0.935940451,-0.937211621,-6.865796396,0.718209045,33.7264177,1.45130246
Post,109.5704063,1.0953125,1.260251249,0.54765625,1.377573312,2,0,0,0,0,total,21,9,Post-Test,106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,2.595386611,-2.537313855,1.499545265,-2.500593362,-1.115291031,-1.021002258,-8.035127064,-6.709432733,0.013660508,0.013839244,0.021396235,0.01572494,0.020037704,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,12.92248053,14.12896453,-17.00344158,-2.960660462,10.50440046,15.30972344
Post,109.6544319,1.094463315,1.269501419,0.547588315,1.387341659,3,0,0,0,0,total,21,9,Post-Test,106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,2.67406332,-2.612875716,2.244545954,-2.51268785,-0.414101379,-0.94232555,-7.290126375,-6.008243082,0.014247381,0.014582991,0.030687122,0.019099224,0.024497745,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,17.77377558,20.26246972,19.03615351,17.86220378,35.10073928,20.16101849
Post,117.5879863,1.020605469,1.546130829,0.509814453,1.57509632,1,0,0,0,0,total,22,9,Post-Test,112.199462,1.069877026,1.38794696,0.534623843,1.483112889,4.802629388,-4.605347669,11.39696786,-4.640531904,6.202051892,1.186240518,1.862295535,0.60791019,0.012022542,0.011942175,0.024744847,0.014552176,0.019288087,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,-22.07410935,-23.50420631,-27.89291789,-15.94977216,-10.98604934,-16.90073115
Post,115.9370462,1.035202206,1.50436121,0.517279412,1.553863863,2,0,0,0,0,total,22,9,Post-Test,112.199462,1.069877026,1.38794696,0.534623843,1.483112889,3.331196218,-3.241009839,8.387514318,-3.244230729,4.770437539,-0.285192652,-1.14715801,-0.823704163,0.007604773,0.007608228,0.01588231,0.010377692,0.016140458,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,-50.70853492,-51.2653734,-53.71856487,-40.06069078,-25.51226402,-45.53515671
Post,115.8247217,1.036443015,1.498728335,0.518382353,1.550977103,3,0,0,0,0,total,22,9,Post-Test,112.199462,1.069877026,1.38794696,0.534623843,1.483112889,3.231084775,-3.125033052,7.981672081,-3.037928482,4.575795579,-0.385304095,-1.553000248,-1.018346124,0.01376886,0.013813426,0.03337315,0.014240597,0.021771339,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,-10.75509001,-11.51787799,-2.749834445,-17.74938522,0.474085141,-5.581711799
Post,124.3458995,0.965195313,1.438820863,0.483554688,1.38565426,1,0,0,0,0,total,24,9,Post-Test,117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,5.379061773,-5.143077302,15.12219715,-4.843761564,9.193030034,1.762672903,5.58752482,3.598888332,0.013094704,0.013066766,0.030666722,0.018942255,0.023640143,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,-38.51324723,-40.89167725,-31.82872336,-18.02987915,-20.93874417,-35.19729256
Post,124.1324587,0.966858553,1.420230786,0.483182566,1.372042691,2,0,0,0,0,total,24,9,Post-Test,117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,5.198177712,-4.979618335,13.63477744,-4.916989537,8.120404267,1.581788843,4.100105111,2.526262565,0.023594835,0.02534595,0.051559185,0.020711442,0.034945439,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,10.79057505,14.65396969,14.61464529,-10.37395476,16.87028681,14.10652972
Post,122.4463395,0.980273438,1.370318171,0.489726563,1.341714277,3,0,0,0,0,total,24,9,Post-Test,117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,3.769247124,-3.661237804,9.641194881,-3.629230046,5.7304492,0.152858254,0.106522552,0.136307498,0.021175951,0.022508638,0.04555162,0.018634652,0.030908127,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,-0.56740009,1.819213684,1.259994095,-19.36099074,3.36804375,2.748554586
Post,117.9395996,1.017625,1.22953632,0.508875,1.248336001,1,0,0,0,0,total,25,9,Post-Test,111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,6.160470948,-5.816612295,12.34940657,-5.859450147,5.834269833,2.544082078,2.81473424,0.240128131,0.012919623,0.012965937,0.029845438,0.017902856,0.023786154,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,-4.069967705,-4.667940855,13.37171771,1.484383308,24.21205327,-2.61143656
Post,118.6319541,1.011653646,1.242791439,0.505826823,1.254673736,2,0,0,0,0,total,25,9,Post-Test,111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,6.783677064,-6.369273982,13.56059873,-6.423354955,6.371584751,3.167288194,4.025926402,0.777443049,0.014910589,0.015001914,0.036454242,0.019390791,0.028421267,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,10.71323709,10.30158119,38.47610591,9.918912742,48.41676089,12.17176824
Post,117.7275875,1.01946875,1.233562767,0.50984375,1.256042381,3,0,0,0,0,total,25,9,Post-Test,111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,5.969633397,-5.645969258,12.71732488,-5.68023392,6.487618851,2.353244527,3.182652555,0.893477149,0.013097129,0.013073853,0.028589631,0.017932957,0.022901048,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,-2.751960491,-3.874488404,8.601374025,1.655014263,19.59000157,-1.293429346
Post,124.0622698,0.967461993,1.201123542,0.483804899,1.1600798,1,0,0,0,0,total,26,9,Post-Test,122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,0.901103513,-0.90262101,7.489668348,-0.838523405,6.570359705,-2.715285357,-2.04500398,0.976218002,0.023444181,0.023528449,0.041109589,0.026819268,0.024428662,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,46.64913933,46.12553319,18.05940392,29.88461069,-3.618898906,49.03638224
Post,125.2622057,0.958193109,1.215311442,0.479226763,1.161982868,2,0,0,0,0,total,26,9,Post-Test,122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,1.877023562,-1.852035165,8.759356779,-1.776865962,6.745184438,-1.739365308,-0.775315549,1.151042735,0.013095239,0.013185974,0.02793774,0.016531439,0.021707871,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,-18.08604751,-18.1073312,-19.767796,-19.93892157,-14.35353646,-15.6988046
Post,124.9594916,0.960546875,1.215635217,0.480013021,1.165142081,3,0,0,0,0,total,26,9,Post-Test,122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,1.630823111,-1.610938312,8.788331707,-1.615713182,7.035404529,-1.985565758,-0.746340622,1.441262827,0.039045549,0.037729639,0.047447017,0.03817864,0.02297426,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,144.2395473,134.3232916,36.25936627,84.89758159,-9.357111919,146.6267903
Post,123.8706204,0.969021739,1.507958712,0.484375,1.458815243,1,0,0,0,0,total,27,9,Post-Test,118.8134892,1.010191761,1.41428171,0.505066288,1.425396942,4.256361154,-4.075466056,6.623645133,-4.096746936,2.344490858,0.639972284,-2.911027196,-3.249650844,0.007829166,0.007829285,0.012468764,0.012437385,0.01369515,0.012353242,0.012335031,0.034749867,0.017029304,0.027731408,-36.62258053,-36.52804935,-64.11852742,-26.96480868,-50.61502047,-35.16404939
Post,124.5053869,0.964096467,1.497436179,0.482370924,1.438674835,2,0,0,0,0,total,27,9,Post-Test,118.8134892,1.010191761,1.41428171,0.505066288,1.425396942,4.790615727,-4.56302418,5.879625541,-4.493541585,0.931522484,1.174226858,-3.655046787,-4.662619218,0.011675817,0.01176798,0.032567198,0.015707477,0.026991534,0.012353242,0.012335031,0.034749867,0.017029304,0.027731408,-5.483783123,-4.597080607,-6.28108591,-7.762074759,-2.667998955,-4.025251978
Post,124.6002517,0.963387784,1.48366741,0.48178267,1.426272285,3,0,0,0,0,total,27,9,Post-Test,118.8134892,1.010191761,1.41428171,0.505066288,1.425396942,4.870459187,-4.633177494,4.906073462,-4.610012237,0.061410473,1.254070317,-4.628598867,-5.532731229,0.012876891,0.01287656,0.042327363,0.01773071,0.033788672,0.012353242,0.012335031,0.034749867,0.017029304,0.027731408,4.238960105,4.390168554,21.80582734,4.118815736,21.842614,5.69749125
Post,130.0556305,0.922981771,1.569248703,0.461458333,1.44492432,1,0,0,0,0,total,28,9,Post-Test,123.1184183,0.975307158,1.355629836,0.487785123,1.31787216,5.634585191,-5.365016197,15.75790542,-5.397210525,9.640704452,2.018196321,6.22323309,4.04656275,0.017262509,0.017162271,0.036313988,0.020832657,0.021754137,0.019438272,0.019852032,0.038725475,0.023081575,0.025214517,-11.19319145,-13.54904626,-6.227134238,-9.74334854,-13.7237608,-6.019813246
Post,130.9335613,0.916666667,1.606799453,0.458170573,1.469390423,2,0,0,0,0,total,28,9,Post-Test,123.1184183,0.975307158,1.355629836,0.487785123,1.31787216,6.347663552,-6.012515188,18.52789093,-6.071228622,11.49718976,2.731274683,8.993218599,5.903048056,0.010851147,0.010934327,0.018080374,0.013621173,0.015760475,0.019438272,0.019852032,0.038725475,0.023081575,0.025214517,-44.17638049,-44.92086755,-53.31142137,-40.98681393,-37.49444021,-39.00300229
Post,130.506795,0.919791667,1.599842143,0.459505208,1.467261924,3,0,0,0,0,total,28,9,Post-Test,123.1184183,0.975307158,1.355629836,0.487785123,1.31787216,6.0010328,-5.692103308,18.01467487,-5.797617366,11.33567948,2.38464393,8.480002541,5.741537777,0.013323051,0.013391965,0.029098378,0.017655659,0.020585685,0.019438272,0.019852032,0.038725475,0.023081575,0.025214517,-31.45969457,-32.54108698,-24.85985582,-23.50756504,-18.35780555,-26.28631636
Post,107.067311,1.1209375,1.194005979,0.5604375,1.337097627,1,0,0,0,0,total,29,9,Post-Test,107.2063808,1.119526772,1.144320226,0.55987241,1.278600065,-0.129721539,0.1260111,4.34194487,0.100931984,4.575125843,-3.746110408,-5.192727459,-1.019015859,0.010411485,0.010381554,0.021014249,0.015080449,0.018021851,0.012872312,0.013024943,0.0672358,0.017735353,0.062101548,-19.11720855,-20.29482202,-68.74544678,-14.96955666,-70.9800292,-11.15769505
Post,106.8036563,1.123677885,1.174333131,0.561237981,1.315869544,2,0,0,0,0,total,29,9,Post-Test,107.2063808,1.119526772,1.144320226,0.55987241,1.278600065,-0.375653449,0.370791758,2.622771551,0.243907596,2.914866034,-3.992042319,-6.911900778,-2.679275669,0.025203278,0.027411359,0.121913119,0.034088764,0.116603166,0.012872312,0.013024943,0.0672358,0.017735353,0.062101548,95.79449793,110.4528135,81.32173395,92.20798504,87.76209351,103.7540114
Post,107.1958023,1.119625,1.199020636,0.5595,1.340698987,3,0,0,0,0,total,29,9,Post-Test,107.2063808,1.119526772,1.144320226,0.55987241,1.278600065,-0.009867385,0.008774064,4.780166347,-0.066516881,4.856790149,-3.626256255,-4.754505981,-0.737351553,0.010086268,0.010154886,0.032986479,0.013800988,0.02744159,0.012872312,0.013024943,0.0672358,0.017735353,0.062101548,-21.64369337,-22.03508299,-50.93911452,-22.18374081,-55.81174539,-13.68417987
Post,115.947641,1.035064338,1.483404333,0.517693015,1.532307325,1,0,0,0,0,total,30,9,Post-Test,109.0384985,1.101183949,1.261727582,0.550529067,1.384839421,6.336424836,-6.004411104,17.56930369,-5.964453883,10.6487367,2.720035967,8.03463136,5.054594996,0.024533079,0.024356697,0.041975737,0.026561965,0.021785493,0.01865247,0.018741826,0.064978623,0.021129099,0.049535476,31.52724244,29.95904152,-35.40069786,25.7127197,-56.02042291,37.62933241
Post,119.0179558,1.008420139,1.616420042,0.504210069,1.626230187,2,0,0,0,0,total,30,9,Post-Test,109.0384985,1.101183949,1.261727582,0.550529067,1.384839421,9.152232869,-8.42400676,28.11165141,-8.413542732,17.43095712,5.535844,18.57697908,11.83681541,0.020062343,0.020321698,0.051710814,0.024640172,0.036649999,0.01865247,0.018741826,0.064978623,0.021129099,0.049535476,7.558641609,8.42966081,-20.41872909,16.61723957,-26.01262426,13.66073158
Post,117.493565,1.021918403,1.533632133,0.509809028,1.563005528,3,0,0,0,0,total,30,9,Post-Test,109.0384985,1.101183949,1.261727582,0.550529067,1.384839421,7.75420298,-7.198211196,21.55017886,-7.396528494,12.86547046,4.13781411,12.01550653,7.271328758,0.013548696,0.013575875,0.026091464,0.020220335,0.023186403,0.01865247,0.018741826,0.064978623,0.021129099,0.049535476,-27.36245526,-27.56375371,-59.84608046,-4.301006872,-53.19232858,-21.26036528
Post,108.5184433,1.105974265,1.375719399,0.553354779,1.520140517,1,0,0,0,0,total,31,9,Post-Test,108.921751,1.102119141,1.362861885,0.550784505,1.498878492,-0.370272906,0.349791947,0.943420176,0.466656858,1.418528928,-3.986661776,-8.591252152,-4.175612774,0.015186489,0.015140295,0.018750766,0.019836353,0.013326355,0.015172753,0.015303477,0.029047655,0.019329267,0.019909079,0.090530703,-1.066308851,-35.44826178,2.623408627,-33.0639314,3.406485379
Post,108.8349386,1.102777778,1.372598365,0.551605903,1.511824842,2,0,0,0,0,total,31,9,Post-Test,108.921751,1.102119141,1.362861885,0.550784505,1.498878492,-0.079701651,0.059760962,0.714414286,0.149132312,0.863735791,-3.69609052,-8.820258043,-4.730405911,0.011843027,0.01176707,0.016371884,0.018663012,0.013597762,0.015172753,0.015303477,0.029047655,0.019329267,0.019909079,-21.94543073,-23.10852139,-43.63784551,-3.446873189,-31.7006991,-18.62947606
Post,108.7527978,1.103683036,1.379360709,0.552064732,1.521137845,3,0,0,0,0,total,31,9,Post-Test,108.921751,1.102119141,1.362861885,0.550784505,1.498878492,-0.15511432,0.141898906,1.210601322,0.232436943,1.48506721,-3.77150319,-8.324071007,-4.109074492,0.015461473,0.015514246,0.023404586,0.026445434,0.017325483,0.015172753,0.015303477,0.029047655,0.019329267,0.019909079,1.90288473,1.377259966,-19.42693388,36.8155013,-12.97697543,5.218839406
Pre,94.81897637,1.26627038,1.103290878,0.633186141,1.395163592,1,0,0,0,0,total,1,0,Pre-Test,96.10673664,1.249251585,1.130494165,0.624600972,1.409987438,-1.339927167,1.362319264,-2.406318185,1.374504531,-1.051345986,-1.792131095,-3.384292607,-1.575248365,0.008700751,0.008702017,0.017371757,0.013159062,0.017063258,0.020646377,0.020779516,0.028191761,0.023427121,0.018952564,-57.85821822,-58.1221375,-38.38002174,-43.82979454,-9.968605304,-48.96999295
Pre,96.58274532,1.24296875,1.142585989,0.622491776,1.418874418,2,0,0,0,0,total,1,0,Pre-Test,96.10673664,1.249251585,1.130494165,0.624600972,1.409987438,0.495291686,-0.502927919,1.069605197,-0.337687008,0.630287861,0.043087758,0.091630775,0.106385482,0.009116921,0.009131769,0.017182493,0.011888342,0.021284259,0.020646377,0.020779516,0.028191761,0.023427121,0.018952564,-55.84251345,-56.05398535,-39.05136682,-49.25393521,12.30279252,-46.95428818
Pre,96.91848824,1.238515625,1.145605627,0.618125,1.415924305,3,0,0,0,0,total,1,0,Pre-Test,96.10673664,1.249251585,1.130494165,0.624600972,1.409987438,0.84463548,-0.859391345,1.336712988,-1.036817524,0.421058125,0.392431552,0.358738567,-0.102844255,0.012235255,0.012275559,0.02522241,0.014605074,0.017476026,0.020646377,0.020779516,0.028191761,0.023427121,0.018952564,-40.73897228,-40.92471068,-10.53269074,-37.65740997,-7.790704769,-31.85074701
Pre,109.7732729,1.093229167,1.260411191,0.546289063,1.376721885,1,0,0,0,0,total,2,0,Pre-Test,109.7220779,1.093771959,1.272515609,0.546433681,1.390182648,0.046658796,-0.04962567,-0.951219583,-0.026465853,-0.96827296,-0.405545133,-1.929194004,-1.492175339,0.009627894,0.009591153,0.019991576,0.013361894,0.013611803,0.009433753,0.009471871,0.018363547,0.01330508,0.014951066,2.057943855,1.259328806,8.865545622,0.427007318,-8.957640188,10.94616912
Pre,109.5342785,1.095686141,1.268741801,0.547486413,1.388624373,2,0,0,0,0,total,2,0,Pre-Test,109.7220779,1.093771959,1.272515609,0.546433681,1.390182648,-0.171159172,0.175007443,-0.29656278,0.192654974,-0.112091362,-0.6233631,-1.274537201,-0.635993742,0.010263805,0.01023837,0.020383413,0.013066302,0.013215179,0.009433753,0.009471871,0.018363547,0.01330508,0.014951066,8.798750218,8.092371613,10.99932181,-1.794640298,-11.61045443,17.68697549
Pre,109.8586823,1.092400568,1.288393834,0.545525568,1.405201685,3,0,0,0,0,total,2,0,Pre-Test,109.7220779,1.093771959,1.272515609,0.546433681,1.390182648,0.124500376,-0.125381772,1.247782363,-0.166189121,1.080364322,-0.327703552,0.269807942,0.556461942,0.008729584,0.008765848,0.024375764,0.012581137,0.022256896,0.009433753,0.009471871,0.018363547,0.01330508,0.014951066,-7.464353705,-7.453891633,32.73995246,-5.441104565,48.86494713,1.423871564
Pre,113.8612021,1.05421317,1.103214719,0.527008929,1.161481013,1,0,0,0,0,total,3,0,Pre-Test,113.2148169,1.060225488,1.107433889,0.530023355,1.172435778,0.57093693,-0.567079148,-0.380986174,-0.568734561,-0.934359466,0.118733002,-1.358960595,-1.458261845,0.012312938,0.012427378,0.029174988,0.015615812,0.019797883,0.016043391,0.016407152,0.033402973,0.02023018,0.021913403,-23.25227095,-24.25633497,-12.65751105,-22.80932618,-9.654001714,-14.36404568
